Player Name,Player ID,Date,Team,OPP,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,IBB,SO,NP-S,AVG,WHIP,GO/AO
eli morgan,669212,May 30,CLE,@ BAL,0,0,1.57,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,2,10-7,.250,1.17,1.10
eli morgan,669212,Jun 1,CLE,@ MIN,0,1,1.93,1,0,0,0,0,0,0.1,1,1,1,0,0,2,1,0,15-7,.258,1.29,1.05
eli morgan,669212,Jun 6,CLE,vs BOS,0,0,1.85,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,20-13,.258,1.27,1.04
eli morgan,669212,Jun 7,CLE,vs BOS,0,0,1.78,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3,19-14,.250,1.22,1.04
eli morgan,669212,Jun 9,CLE,vs HOU,0,0,1.71,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,19-11,.243,1.22,1.04
eli morgan,669212,Jun 13,CLE,@ SD,0,0,1.65,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,16-8,.236,1.21,1.00
eli morgan,669212,Jun 15,CLE,@ SD,0,0,1.91,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,14-11,.241,1.24,1.00
eli morgan,669212,Jun 18,CLE,@ AZ,0,0,1.84,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,1,23-17,.241,1.26,1.00
eli morgan,669212,Jun 21,CLE,vs OAK,1,0,1.78,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,6-4,.235,1.22,0.91
eli morgan,669212,Jun 22,CLE,vs OAK,0,0,1.72,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,18-12,.230,1.18,0.88
eli morgan,669212,Jun 24,CLE,vs MIL,0,0,1.67,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11-9,.224,1.14,0.81
eli morgan,669212,Jun 28,CLE,@ KC,0,0,1.89,1,0,0,0,0,0,1.0,2,1,1,0,0,1,0,1,22-13,.231,1.20,0.82
eli morgan,669212,Jul 1,CLE,@ CHC,0,0,1.83,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,17-12,.231,1.19,0.82
eli morgan,669212,Jul 4,CLE,vs ATL,0,0,1.77,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,2,17-14,.230,1.18,0.83
eli morgan,669212,Jul 6,CLE,vs KC,1,0,1.72,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,19-14,.231,1.17,0.85
eli morgan,669212,Jul 8,CLE,vs KC,0,0,1.89,1,0,0,0,0,0,1.1,1,1,1,1,0,0,0,1,16-11,.230,1.16,0.93
eli morgan,669212,Jul 14,CLE,@ TEX,0,0,2.11,1,0,0,0,0,0,0.1,2,1,1,0,0,1,0,0,19-11,.238,1.23,0.90
eli morgan,669212,Jul 18,CLE,@ PIT,0,0,2.29,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,1,15-12,.239,1.22,0.95
eli morgan,669212,Jul 21,CLE,vs PHI,0,0,2.43,1,0,0,0,0,0,1.1,1,1,1,0,0,0,0,3,20-14,.238,1.20,0.98
eli morgan,669212,Jul 23,CLE,vs PHI,0,0,2.38,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,12-10,.238,1.20,0.93
eli morgan,669212,Jul 26,CLE,vs KC,0,0,2.34,1,0,0,0,0,0,0.2,2,0,0,0,0,1,0,1,27-17,.244,1.25,0.91
eli morgan,669212,Jul 29,CLE,@ CWS,0,0,2.72,1,0,0,0,0,0,0.2,2,2,2,0,0,3,0,0,23-9,.250,1.35,0.91
eli morgan,669212,Jul 31,CLE,@ HOU,0,1,3.32,1,0,0,0,0,1,0.1,3,3,3,1,0,1,0,0,12-6,.261,1.43,0.93
eli morgan,669212,Aug 5,CLE,vs CWS,0,0,3.43,1,0,0,0,0,0,1.1,1,1,1,0,0,2,0,3,31-16,.260,1.46,0.91
eli morgan,669212,Aug 9,CLE,vs TOR,0,0,3.28,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,4,24-17,.255,1.41,0.91
eli morgan,669212,Aug 12,CLE,@ TB,0,0,3.40,1,0,0,0,0,0,1.0,2,1,1,0,0,1,0,1,22-13,.259,1.45,0.92
eli morgan,669212,Aug 16,CLE,@ CIN,0,0,3.31,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,16-8,.254,1.41,0.88
eli morgan,669212,Aug 18,CLE,vs DET,0,0,3.42,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,2,20-13,.254,1.40,0.90
eli morgan,669212,Aug 20,CLE,vs DET,0,0,3.35,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,11-8,.254,1.39,0.92
eli morgan,669212,Aug 23,CLE,vs LAD,0,0,3.27,1,0,0,0,0,0,1.1,2,0,0,0,0,1,0,2,20-11,.257,1.41,0.91
eli morgan,669212,Aug 26,CLE,@ TOR,0,0,3.21,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,14-10,.254,1.39,0.89
eli morgan,669212,Aug 28,CLE,@ MIN,0,0,3.13,1,0,0,0,0,0,1.1,1,0,0,0,0,1,0,4,28-18,.252,1.39,0.89
eli morgan,669212,Sep 1,CLE,vs TB,1,0,3.07,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,1,16-12,.257,1.40,0.88
eli morgan,669212,Sep 3,CLE,vs TB,0,0,3.34,1,0,0,0,0,0,1.0,4,3,2,0,0,0,0,1,31-25,.266,1.45,0.91
eli morgan,669212,Sep 5,CLE,vs MIN,0,0,3.26,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,15-11,.262,1.41,0.93
eli morgan,669212,Sep 10,CLE,@ LAA,0,0,3.20,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,19-10,.263,1.42,0.93
eli morgan,669212,Sep 13,CLE,@ SF,0,0,3.64,1,0,0,0,0,1,0.1,2,3,3,1,1,0,0,0,17-9,.268,1.45,0.95
eli morgan,669212,Sep 15,CLE,vs TEX,0,0,4.03,1,0,0,0,0,0,1.0,4,3,3,1,0,1,0,3,35-23,.276,1.51,0.95
eli morgan,669212,Sep 19,CLE,@ KC,0,0,3.96,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,12-9,.273,1.48,0.92
eli morgan,669212,Sep 21,CLE,vs BAL,0,0,3.84,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,3,23-16,.267,1.44,0.90
eli morgan,669212,Sep 24,CLE,vs BAL,0,0,3.86,1,0,0,0,0,0,2.0,2,1,1,0,0,0,0,2,36-24,.266,1.42,0.91
eli morgan,669212,Sep 26,CLE,vs CIN,0,0,3.80,1,0,0,0,0,0,1.0,0,2,0,0,0,1,0,2,26-14,.262,1.42,0.91
zach pop,647315,Mar 30,TOR,@ STL,0,0,0.00,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,13-7,.000,0.00,2.00
zach pop,647315,Apr 2,TOR,@ STL,0,0,0.00,1,0,0,0,0,0,0.2,1,0,0,0,0,1,0,0,7-2,.200,1.00,3.00
zach pop,647315,Apr 3,TOR,@ KC,0,0,2.70,1,0,0,0,0,0,1.1,1,1,1,1,0,0,0,2,18-12,.200,0.90,5.00
zach pop,647315,Apr 8,TOR,@ LAA,0,0,2.08,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,16-9,.154,0.69,6.00
zach pop,647315,Apr 9,TOR,@ LAA,0,0,1.80,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,8-6,.133,0.60,3.50
zach pop,647315,Apr 11,TOR,vs DET,1,0,1.35,1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,2,20-14,.100,0.45,3.00
zach pop,647315,Apr 14,TOR,vs TB,0,0,1.29,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,8-5,.095,0.43,3.00
zach pop,647315,Apr 16,TOR,vs TB,0,0,1.23,1,0,0,0,0,0,0.1,0,0,0,0,0,2,0,1,17-9,.091,0.68,3.00
zach pop,647315,Apr 17,TOR,@ HOU,0,0,1.08,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,3,15-14,.115,0.72,3.00
zach pop,647315,Apr 19,TOR,@ HOU,0,0,5.00,1,0,0,0,0,0,0.2,3,4,4,0,0,1,0,0,19-14,.194,1.11,1.80
zach pop,647315,Apr 24,TOR,vs CWS,0,0,4.35,1,0,0,0,0,0,1.1,0,0,0,0,0,1,0,1,15-10,.171,1.06,1.13
zach pop,647315,Apr 29,TOR,vs SEA,0,0,3.97,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,12-9,.158,0.97,1.11
zach pop,647315,Apr 30,TOR,vs SEA,0,1,4.38,1,0,0,0,0,0,1.0,1,2,1,1,0,0,0,0,8-6,.167,0.97,0.83
zach pop,647315,May 2,TOR,@ BOS,0,0,4.85,1,0,0,0,0,0,0.2,2,1,1,1,0,0,0,0,9-9,.196,1.08,1.00
pierce johnson,572955,Mar 31,COL,@ SD,0,0,0.00,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,2,19-14,.250,1.00,0.00
pierce johnson,572955,Apr 4,COL,@ LAD,0,0,4.50,1,0,0,0,0,0,1.0,2,1,1,0,0,1,0,3,28-15,.333,2.00,0.00
pierce johnson,572955,Apr 6,COL,vs WSH,0,0,3.00,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,2,9-8,.250,1.33,1.00
pierce johnson,572955,Apr 9,COL,vs WSH,0,0,2.25,1,0,0,0,1,1,1.0,0,0,0,0,0,1,0,0,18-11,.200,1.25,0.25
pierce johnson,572955,Apr 11,COL,vs STL,0,1,7.71,1,0,0,0,0,0,0.2,3,3,3,1,0,2,0,0,20-11,.316,2.14,0.40
pierce johnson,572955,Apr 15,COL,@ SEA,0,0,6.35,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,3,24-16,.273,1.94,0.40
pierce johnson,572955,Apr 18,COL,vs PIT,0,0,5.40,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,1,24-14,.269,1.95,0.29
pierce johnson,572955,Apr 20,COL,@ PHI,0,0,4.70,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,1,19-11,.267,1.96,0.57
pierce johnson,572955,Apr 24,COL,@ CLE,0,0,4.15,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,16-10,.265,1.85,0.44
pierce johnson,572955,Apr 26,COL,@ CLE,0,0,3.86,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,5-4,.250,1.71,0.50
pierce johnson,572955,Apr 29,COL,vs AZ,0,0,4.35,1,0,0,0,0,0,1.0,2,1,1,1,0,0,0,3,24-15,.268,1.74,0.50
pierce johnson,572955,May 2,COL,vs MIL,0,0,3.97,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,1,12-8,.267,1.68,0.55
pierce johnson,572955,May 4,COL,vs MIL,0,0,5.11,1,0,0,0,0,0,1.0,2,2,2,0,0,1,0,1,31-17,.280,1.78,0.58
pierce johnson,572955,May 6,COL,@ NYM,0,0,4.73,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,2,15-12,.278,1.73,0.67
pierce johnson,572955,May 10,COL,@ PIT,0,0,4.40,1,0,0,0,1,1,1.0,1,0,0,0,0,1,0,2,21-10,.276,1.74,0.62
pierce johnson,572955,May 13,COL,vs PHI,0,0,5.28,1,0,0,0,0,0,1.0,1,2,2,1,0,2,0,1,23-13,.279,1.83,0.69
pierce johnson,572955,May 15,COL,vs CIN,0,0,5.51,1,0,0,0,1,1,1.0,2,1,1,0,0,1,0,0,19-8,.288,1.90,0.56
pierce johnson,572955,May 17,COL,vs CIN,0,0,5.29,1,0,0,0,1,1,0.2,0,0,0,0,0,0,0,1,4-4,.279,1.82,0.53
pierce johnson,572955,May 20,COL,@ TEX,0,0,5.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,8-7,.268,1.72,0.56
pierce johnson,572955,May 22,COL,vs MIA,0,0,4.74,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,1,10-8,.267,1.68,0.50
pierce johnson,572955,May 23,COL,vs MIA,0,0,4.95,1,0,0,0,1,1,1.0,2,1,1,0,0,0,0,1,12-10,.275,1.70,0.45
pierce johnson,572955,May 25,COL,vs MIA,0,0,6.53,1,0,0,0,0,0,0.2,4,4,4,2,0,1,0,2,29-17,.299,1.89,0.43
pierce johnson,572955,May 27,COL,vs NYM,0,0,6.23,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,6-5,.289,1.80,0.38
pierce johnson,572955,Jun 1,COL,@ AZ,0,1,6.85,1,0,0,0,0,1,0.2,2,2,2,0,0,1,0,1,21-11,.298,1.88,0.37
pierce johnson,572955,Jun 6,COL,vs SF,0,0,6.56,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,16-9,.289,1.84,0.36
pierce johnson,572955,Jun 8,COL,vs SF,0,1,7.50,1,0,0,0,0,1,0.2,2,3,3,0,0,2,0,1,30-17,.300,1.96,0.34
pierce johnson,572955,Jun 10,COL,vs SD,0,0,7.20,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,10-7,.291,1.88,0.37
pierce johnson,572955,Jun 12,COL,@ BOS,0,0,7.11,1,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,8-4,.288,1.89,0.35
pierce johnson,572955,Jun 13,COL,@ BOS,0,0,6.92,1,0,0,0,1,1,0.2,0,0,0,0,0,0,0,1,7-4,.283,1.85,0.34
pierce johnson,572955,Jun 15,COL,@ ATL,0,0,7.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,2,16-13,.282,1.81,0.33
pierce johnson,572955,Jun 18,COL,@ ATL,0,0,7.07,1,0,0,0,0,0,1.0,3,1,1,0,0,0,0,3,26-17,.293,1.86,0.33
pierce johnson,572955,Jun 21,COL,@ CIN,0,0,6.83,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,19-11,.286,1.83,0.36
pierce johnson,572955,Jun 23,COL,vs LAA,1,0,6.60,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,3,21-12,.285,1.83,0.36
pierce johnson,572955,Jun 25,COL,vs LAA,0,0,6.39,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,10-9,.278,1.77,0.39
pierce johnson,572955,Jun 28,COL,vs LAD,0,0,6.19,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,7-6,.271,1.72,0.41
pierce johnson,572955,Jun 30,COL,vs DET,0,0,6.00,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,1,15-11,.273,1.70,0.44
pierce johnson,572955,Jul 1,COL,vs DET,0,1,6.35,1,0,0,0,0,0,1.0,3,3,2,1,0,0,0,0,20-14,.283,1.74,0.44
pierce johnson,572955,Jul 5,COL,@ HOU,0,0,6.49,1,0,0,0,0,0,0.2,3,1,1,0,0,1,0,2,35-19,.294,1.82,0.44
pierce johnson,572955,Jul 14,COL,vs NYY,0,0,6.31,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,15-13,.288,1.77,0.46
pierce johnson,572955,Jul 16,COL,vs NYY,0,0,6.14,1,0,0,0,0,0,1.0,0,0,0,0,0,2,0,1,22-10,.282,1.77,0.44
pierce johnson,572955,Jul 18,COL,vs HOU,0,0,5.97,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2,19-13,.286,1.78,0.46
pierce johnson,572955,Jul 21,COL,@ MIA,0,0,6.05,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,2,18-13,.289,1.78,0.49
pierce johnson,572955,Jul 23,COL,@ MIA,0,1,6.00,1,0,0,0,0,0,0.1,1,1,0,0,0,2,1,1,11-6,.292,1.85,0.49
pierce johnson,572955,Jul 26,ATL,@ BOS,0,1,5.90,1,0,0,0,0,1,0.2,1,1,0,0,0,0,0,0,11-9,.291,1.84,0.56
pierce johnson,572955,Jul 28,ATL,vs MIL,0,0,5.75,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,13-10,.292,1.82,0.59
pierce johnson,572955,Jul 31,ATL,vs LAA,0,0,5.62,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,3,18-14,.291,1.80,0.59
pierce johnson,572955,Aug 2,ATL,vs LAA,0,0,5.48,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-6,.286,1.76,0.60
pierce johnson,572955,Aug 5,ATL,@ CHC,0,0,5.36,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,16-12,.285,1.74,0.65
pierce johnson,572955,Aug 7,ATL,@ PIT,0,0,5.24,1,0,0,0,0,0,1.0,0,0,0,0,0,2,0,2,25-13,.280,1.75,0.68
pierce johnson,572955,Aug 9,ATL,@ PIT,1,0,5.16,1,0,0,0,0,0,0.2,1,0,0,0,0,1,0,1,22-14,.281,1.76,0.66
pierce johnson,572955,Aug 11,ATL,@ NYM,0,0,5.05,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,8-8,.277,1.73,0.64
pierce johnson,572955,Aug 14,ATL,vs NYY,0,0,4.84,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,1,24-15,.278,1.70,0.71
pierce johnson,572955,Aug 16,ATL,vs NYY,0,0,4.74,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-7,.274,1.66,0.76
pierce johnson,572955,Aug 19,ATL,vs SF,0,0,4.65,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,1,13-11,.279,1.67,0.79
pierce johnson,572955,Aug 22,ATL,vs NYM,0,0,4.76,1,0,0,0,0,0,0.2,1,1,1,1,0,0,0,2,10-8,.279,1.67,0.79
pierce johnson,572955,Aug 26,ATL,@ SF,0,0,4.67,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,11-8,.275,1.63,0.83
pierce johnson,572955,Aug 29,ATL,@ COL,0,0,4.58,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,12-8,.271,1.60,0.86
pierce johnson,572955,Aug 31,ATL,@ LAD,0,0,4.56,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,4-4,.270,1.59,0.86
pierce johnson,572955,Sep 1,ATL,@ LAD,0,0,4.50,1,0,0,0,0,0,0.2,3,3,0,1,0,1,0,1,30-22,.276,1.65,0.86
pierce johnson,572955,Sep 5,ATL,vs STL,0,0,4.42,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9-5,.273,1.62,0.89
pierce johnson,572955,Sep 7,ATL,vs STL,0,0,4.34,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,12-10,.269,1.59,0.87
pierce johnson,572955,Sep 11,ATL,@ PHI,0,0,4.24,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,4,18-13,.264,1.55,0.87
pierce johnson,572955,Sep 15,ATL,@ MIA,0,0,4.27,1,0,0,0,0,0,1.2,1,1,1,1,0,1,0,0,20-14,.263,1.54,0.91
pierce johnson,572955,Sep 20,ATL,vs PHI,0,0,4.20,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9-6,.260,1.52,0.98
pierce johnson,572955,Sep 22,ATL,@ WSH,0,0,4.15,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,10-6,.261,1.52,0.98
pierce johnson,572955,Sep 26,ATL,vs CHC,0,0,4.09,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,13-11,.260,1.51,0.96
kyle bradish,680694,Apr 3,BAL,@ TEX,0,0,0.00,1,1,0,0,0,0,1.2,1,0,0,0,0,1,0,2,28-17,.167,1.20,2.00
kyle bradish,680694,Apr 19,BAL,@ WSH,1,0,0.00,1,1,0,0,0,0,6.0,5,0,0,0,0,1,0,6,92-59,.207,1.04,2.75
kyle bradish,680694,Apr 25,BAL,vs BOS,0,1,6.30,1,1,0,0,0,0,2.1,8,7,7,1,0,4,0,1,81-48,.333,2.00,3.00
kyle bradish,680694,Apr 30,BAL,@ DET,0,0,6.14,1,1,0,0,0,0,4.2,6,3,3,1,1,1,0,5,78-48,.323,1.84,1.90
kyle bradish,680694,May 6,BAL,@ ATL,0,0,5.95,1,1,0,0,0,0,5.0,5,3,3,1,1,2,0,4,86-57,.309,1.73,1.60
kyle bradish,680694,May 12,BAL,vs PIT,0,0,4.56,1,1,0,0,0,0,6.0,3,1,0,0,0,1,0,6,89-61,.275,1.48,1.55
kyle bradish,680694,May 17,BAL,vs LAA,1,0,3.90,1,1,0,0,0,0,6.2,4,1,1,1,0,0,0,5,94-63,.256,1.30,1.03
kyle bradish,680694,May 23,BAL,@ NYY,0,0,4.34,1,1,0,0,0,0,5.0,7,4,4,1,0,3,0,3,90-51,.269,1.39,0.90
kyle bradish,680694,May 28,BAL,vs TEX,0,0,3.89,1,1,0,0,0,0,6.2,4,1,1,0,0,1,0,4,85-56,.257,1.30,0.84
kyle bradish,680694,Jun 3,BAL,@ SF,0,1,4.13,1,1,0,0,0,0,4.0,7,3,3,0,0,1,0,5,79-53,.269,1.35,0.83
kyle bradish,680694,Jun 8,BAL,@ MIL,0,0,4.25,1,1,0,0,0,0,5.0,6,3,3,0,0,1,0,10,98-63,.271,1.36,0.92
kyle bradish,680694,Jun 14,BAL,vs TOR,0,1,3.90,1,1,0,0,0,0,7.0,4,1,1,1,1,0,0,1,98-59,.261,1.27,0.97
kyle bradish,680694,Jun 20,BAL,@ TB,1,0,3.88,1,1,0,0,0,0,5.0,4,2,2,0,1,2,0,8,92-59,.257,1.26,0.98
kyle bradish,680694,Jun 25,BAL,vs SEA,1,0,3.75,1,1,0,0,0,0,7.0,2,2,2,1,0,2,0,7,103-69,.244,1.19,1.00
kyle bradish,680694,Jul 1,BAL,vs MIN,0,1,3.58,1,1,0,0,0,0,6.0,7,1,1,1,0,1,0,7,94-60,.247,1.21,1.08
kyle bradish,680694,Jul 6,BAL,@ NYY,1,0,3.32,1,1,0,0,0,0,6.0,3,0,0,0,0,2,0,5,92-55,.241,1.18,1.12
kyle bradish,680694,Jul 16,BAL,vs MIA,1,0,3.05,1,1,0,0,0,0,7.1,3,0,0,0,1,1,0,8,100-71,.232,1.13,1.01
kyle bradish,680694,Jul 21,BAL,@ TB,0,1,3.05,1,1,0,0,0,0,6.0,6,2,2,1,0,1,0,5,93-61,.233,1.13,1.02
kyle bradish,680694,Jul 26,BAL,@ PHI,0,1,3.29,1,1,0,0,0,0,6.2,7,5,5,1,0,2,0,3,84-55,.236,1.14,1.09
kyle bradish,680694,Aug 1,BAL,@ TOR,1,0,3.32,1,1,0,0,0,0,7.0,4,3,3,2,0,1,0,7,98-64,.231,1.12,1.09
kyle bradish,680694,Aug 6,BAL,vs NYM,0,0,3.19,1,1,0,0,0,0,4.2,3,0,0,0,1,5,0,5,87-45,.230,1.14,1.13
kyle bradish,680694,Aug 13,BAL,@ SEA,0,0,3.18,1,1,0,0,0,0,6.0,5,2,2,0,0,1,0,7,90-61,.230,1.13,1.19
kyle bradish,680694,Aug 20,BAL,@ OAK,1,0,3.03,1,1,0,0,0,0,6.0,2,0,0,0,1,1,0,8,92-60,.225,1.10,1.22
kyle bradish,680694,Aug 26,BAL,vs COL,1,0,3.03,1,1,0,0,0,0,6.0,6,2,2,0,0,1,0,8,87-59,.226,1.11,1.21
kyle bradish,680694,Sep 2,BAL,@ AZ,1,0,3.03,1,1,0,0,0,0,6.0,4,2,2,0,1,3,0,6,107-66,.224,1.11,1.24
kyle bradish,680694,Sep 8,BAL,@ BOS,1,0,3.03,1,1,0,0,0,0,6.0,4,2,2,1,0,0,0,9,86-56,.223,1.09,1.23
kyle bradish,680694,Sep 14,BAL,vs TB,0,1,3.12,1,1,0,0,0,0,7.0,7,4,4,1,0,0,0,5,100-66,.224,1.09,1.20
kyle bradish,680694,Sep 20,BAL,@ HOU,0,0,3.01,1,1,0,0,0,0,6.0,2,0,0,0,0,2,0,9,100-62,.221,1.07,1.19
kyle bradish,680694,Sep 26,BAL,vs WSH,1,0,2.86,1,1,0,0,0,0,8.0,3,0,0,0,0,2,0,4,104-65,.217,1.05,1.25
lyon richardson,680689,Aug 6,CIN,vs WSH,0,1,12.00,1,1,0,0,0,0,3.0,4,4,4,2,0,3,0,2,66-38,.308,2.33,1.33
lyon richardson,680689,Aug 23,CIN,@ LAA,0,0,8.59,1,1,0,0,0,0,4.1,4,3,3,0,0,3,0,3,79-45,.267,1.91,0.70
lyon richardson,680689,Sep 1,CIN,vs CHC,0,0,6.75,1,1,0,0,0,0,4.2,2,2,2,1,0,5,0,4,91-51,.222,1.75,1.00
james naile,664942,May 7,STL,vs DET,0,0,0.00,1,0,0,0,0,0,0.1,2,3,0,0,0,0,0,0,16-12,.500,6.00,1.00
james naile,664942,May 10,STL,@ CHC,0,0,3.86,1,0,0,0,0,0,2.0,3,1,1,0,0,2,0,0,40-26,.417,3.00,6.00
james naile,664942,May 15,STL,vs MIL,0,0,4.15,1,0,0,0,0,0,2.0,3,1,1,0,0,1,0,1,35-22,.381,2.54,3.00
james naile,664942,Jul 1,STL,vs NYY,0,0,2.84,1,0,0,0,0,0,2.0,3,1,0,0,0,2,0,1,52-32,.367,2.53,2.40
james naile,664942,Jul 4,STL,@ MIA,0,0,11.74,1,0,0,0,0,0,1.1,7,8,8,0,0,2,0,2,58-33,.439,3.26,2.17
james naile,664942,Aug 3,STL,vs MIN,0,0,10.38,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,16-9,.409,3.00,1.75
james naile,664942,Aug 4,STL,vs COL,0,0,9.90,1,0,0,0,0,0,1.1,3,1,1,0,0,0,0,2,27-19,.412,2.90,2.00
james naile,664942,Aug 11,STL,@ KC,0,0,9.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3-2,.396,2.64,2.25
james naile,664942,Aug 18,STL,vs NYM,0,0,9.64,1,0,0,0,0,0,3.0,5,4,4,1,0,1,0,1,50-30,.388,2.50,2.09
zack wheeler,554430,Apr 1,PHI,@ TEX,0,1,8.31,1,1,0,0,0,0,4.1,7,5,4,1,0,1,0,7,94-55,.350,1.85,1.33
zack wheeler,554430,Apr 7,PHI,vs CIN,0,0,5.59,1,1,0,0,0,0,5.1,5,2,2,0,0,3,0,5,92-59,.308,1.66,0.78
zack wheeler,554430,Apr 12,PHI,vs MIA,0,0,4.02,1,1,0,0,0,0,6.0,3,1,1,0,0,3,0,6,95-56,.250,1.40,1.00
zack wheeler,554430,Apr 18,PHI,@ CWS,1,0,4.79,1,1,0,0,0,0,5.0,8,4,4,0,1,0,0,5,94-65,.277,1.45,1.00
zack wheeler,554430,Apr 23,PHI,vs COL,1,0,4.73,1,1,0,0,0,0,6.0,3,3,3,0,1,3,0,11,111-75,.252,1.35,0.88
zack wheeler,554430,Apr 29,PHI,@ HOU,1,0,3.86,1,1,0,0,0,0,6.0,3,0,0,0,1,1,0,7,104-69,.234,1.22,0.93
zack wheeler,554430,May 5,PHI,vs BOS,0,1,4.26,1,1,0,0,0,0,5.1,7,5,4,0,1,0,0,5,97-66,.245,1.24,0.94
zack wheeler,554430,May 10,PHI,vs TOR,0,0,3.80,1,1,0,0,0,0,7.0,3,1,1,1,0,1,0,7,107-69,.228,1.13,0.91
zack wheeler,554430,May 16,PHI,@ SF,0,1,4.06,1,1,0,0,0,0,6.0,9,4,4,0,0,1,0,8,101-64,.242,1.20,0.80
zack wheeler,554430,May 22,PHI,vs AZ,0,1,4.11,1,1,0,0,0,0,6.0,8,4,3,2,0,1,0,3,108-72,.250,1.23,0.84
zack wheeler,554430,May 27,PHI,@ ATL,1,0,3.60,1,1,0,0,0,0,8.0,3,0,0,0,1,1,0,12,106-68,.235,1.14,0.80
