Player Name,Player ID,Season,Team,LG,G,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,OPS,GO/AO
Will Benson,666181,2022,CLE,AL,28,55,8,10,11,1,0,0,3,3,0,19,0,0,.182,.250,.200,.450,1.25
Will Benson,666181,2023,CIN,NL,108,287,51,79,143,15,8,11,31,40,0,103,19,3,.275,.365,.498,.863,0.89
Stuart Fairchild,656413,2021,AZ,NL,12,15,3,2,3,1,0,0,2,1,0,3,0,0,.133,.235,.200,.435,1.00
Stuart Fairchild,656413,2022,3 teams,-,46,97,14,24,45,4,1,5,6,8,0,34,0,2,.247,.336,.464,.800,1.05
Stuart Fairchild,656413,2022,SEA,AL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,1.00
Stuart Fairchild,656413,2022,SF,NL,5,8,1,0,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0.67
Stuart Fairchild,656413,2022,CIN,NL,38,86,13,24,45,4,1,5,6,8,0,29,0,2,.279,.374,.523,.897,1.06
Stuart Fairchild,656413,2023,CIN,NL,97,219,34,50,85,16,2,5,28,25,0,69,10,3,.228,.321,.388,.709,0.91
Jake Fraley,641584,2019,SEA,AL,12,40,3,6,8,2,0,0,1,0,0,14,0,0,.150,.171,.200,.371,0.43
Jake Fraley,641584,2020,SEA,AL,7,26,3,4,7,1,1,0,0,2,0,11,2,1,.154,.241,.269,.510,0.38
Jake Fraley,641584,2021,SEA,AL,78,214,27,45,79,7,0,9,36,46,1,71,10,2,.210,.352,.369,.721,0.98
Jake Fraley,641584,2022,CIN,NL,68,216,33,56,101,9,0,12,28,26,1,54,4,1,.259,.344,.468,.812,1.04
Jake Fraley,641584,2023,CIN,NL,111,336,41,86,149,18,0,15,65,37,2,71,21,5,.256,.339,.443,.782,0.88
Tj Friedl,670770,2021,CIN,NL,14,31,9,9,13,1,0,1,2,4,0,2,0,0,.290,.361,.419,.780,0.50
Tj Friedl,670770,2022,CIN,NL,72,225,33,54,98,10,5,8,25,20,0,40,7,2,.240,.314,.436,.750,0.54
Tj Friedl,670770,2023,CIN,NL,138,488,73,136,228,22,8,18,66,47,1,90,27,6,.279,.352,.467,.819,0.80
Tj Hopkins,686759,2023,CIN,NL,25,41,7,7,7,0,0,0,1,2,0,17,1,0,.171,.227,.171,.398,2.40
Nick Martini,605361,2018,OAK,AL,55,152,26,45,63,9,3,1,19,21,1,36,0,0,.296,.397,.414,.811,1.48
Nick Martini,605361,2019,2 teams,-,32,93,8,21,30,4,1,1,7,14,0,26,0,0,.226,.330,.323,.653,1.76
Nick Martini,605361,2019,OAK,AL,6,11,1,1,4,0,0,1,2,2,0,5,0,0,.091,.231,.364,.595,0.67
Nick Martini,605361,2019,SD,NL,26,82,7,20,26,4,1,0,5,12,0,21,0,0,.244,.344,.317,.661,2.00
Nick Martini,605361,2021,CHC,NL,25,37,4,10,11,1,0,0,4,6,1,10,0,1,.270,.356,.297,.653,0.46
Nick Martini,605361,2023,CIN,NL,29,72,10,19,42,3,1,6,16,5,0,15,0,0,.264,.329,.583,.912,0.41
Bubba Thompson,669352,2022,TEX,AL,55,170,18,45,53,5,0,1,9,7,0,56,18,3,.265,.302,.312,.614,1.03
Bubba Thompson,669352,2023,TEX,AL,37,53,10,9,15,4,1,0,4,4,0,16,4,2,.170,.237,.283,.520,1.31
Carson Kelly,608348,2016,STL,NL,10,13,1,2,3,1,0,0,1,0,0,2,0,0,.154,.214,.231,.445,2.00
Carson Kelly,608348,2017,STL,NL,34,69,5,12,15,3,0,0,6,5,0,11,0,0,.174,.240,.217,.457,1.30
Carson Kelly,608348,2018,STL,NL,19,35,1,4,4,0,0,0,3,3,0,7,0,0,.114,.205,.114,.319,1.25
Carson Kelly,608348,2019,AZ,NL,111,314,46,77,150,19,0,18,47,48,10,79,0,0,.245,.348,.478,.826,0.85
Carson Kelly,608348,2020,AZ,NL,39,122,11,27,47,5,0,5,19,6,0,29,0,0,.221,.264,.385,.649,0.83
Carson Kelly,608348,2021,AZ,NL,98,304,41,73,125,11,1,13,46,44,1,74,0,0,.240,.343,.411,.754,0.64
Carson Kelly,608348,2022,AZ,NL,104,317,40,67,106,18,0,7,35,29,0,71,2,0,.211,.282,.334,.616,0.83
Carson Kelly,608348,2023,2 teams,-,52,136,13,28,39,5,0,2,13,14,0,40,1,0,.206,.278,.287,.565,0.86
Carson Kelly,608348,2023,AZ,NL,33,84,6,19,25,3,0,1,6,7,0,23,1,0,.226,.283,.298,.581,1.39
Carson Kelly,608348,2023,DET,AL,19,52,7,9,14,2,0,1,7,7,0,17,0,0,.173,.271,.269,.540,0.37
Jake Rogers,668670,2019,DET,AL,35,112,11,14,29,3,0,4,8,13,0,51,0,0,.125,.222,.259,.481,0.88
Jake Rogers,668670,2021,DET,AL,38,113,17,27,56,5,3,6,17,11,0,46,1,0,.239,.306,.496,.802,0.39
Jake Rogers,668670,2023,DET,AL,107,331,47,73,147,11,0,21,49,28,0,118,1,1,.221,.286,.444,.730,0.86
Donny Sands,664848,2022,PHI,NL,3,3,0,0,0,0,0,0,0,1,0,1,0,0,.000,.250,.000,.250,2.00
Javier Baez,595879,2014,CHC,NL,52,213,25,36,69,6,0,9,20,15,0,95,5,1,.169,.227,.324,.551,0.78
Javier Baez,595879,2015,CHC,NL,28,76,4,22,31,6,0,1,4,4,1,24,1,2,.289,.325,.408,.733,0.76
Javier Baez,595879,2016,CHC,NL,142,421,50,115,178,19,1,14,59,15,3,108,12,3,.273,.314,.423,.737,0.99
Javier Baez,595879,2017,CHC,NL,145,469,75,128,225,24,2,23,75,30,15,144,10,3,.273,.317,.480,.797,1.25
Javier Baez,595879,2018,CHC,NL,160,606,101,176,336,40,9,34,111,29,8,167,21,9,.290,.326,.554,.880,1.29
Javier Baez,595879,2019,CHC,NL,138,531,89,149,282,38,4,29,85,28,3,156,11,7,.281,.316,.531,.847,1.48
Javier Baez,595879,2020,CHC,NL,59,222,27,45,80,9,1,8,24,7,0,75,3,0,.203,.238,.360,.598,1.21
Javier Baez,595879,2021,2 teams,-,138,502,80,133,248,18,2,31,87,28,2,184,18,5,.265,.319,.494,.813,1.27
Javier Baez,595879,2021,CHC,NL,91,335,48,83,162,9,2,22,65,15,1,131,13,3,.248,.292,.484,.776,1.34
Javier Baez,595879,2021,NYM,NL,47,167,32,50,86,9,0,9,22,13,1,53,5,2,.299,.371,.515,.886,1.13
Javier Baez,595879,2022,DET,AL,144,555,64,132,218,27,4,17,67,26,1,147,9,2,.238,.278,.393,.671,1.23
Javier Baez,595879,2023,DET,AL,136,510,58,113,166,18,4,9,59,24,0,125,12,0,.222,.267,.325,.592,1.31
Andy Ibanez,628451,2021,TEX,AL,76,253,31,70,110,15,2,7,25,15,0,35,0,0,.277,.321,.435,.756,0.69
Andy Ibanez,628451,2022,TEX,AL,40,119,13,26,33,4,0,1,9,9,0,21,3,0,.218,.273,.277,.550,0.71
Andy Ibanez,628451,2023,DET,AL,114,356,42,94,154,23,2,11,41,24,0,69,1,0,.264,.312,.433,.745,0.86
Ryan Kreidler,668952,2022,DET,AL,26,73,8,13,17,1,0,1,6,6,0,22,0,1,.178,.244,.233,.477,0.68
Ryan Kreidler,668952,2023,DET,AL,11,18,2,2,2,0,0,0,0,0,0,7,0,0,.111,.111,.111,.222,1.25
Andre Lipcius,686531,2023,DET,AL,13,35,3,10,14,1,0,1,4,3,0,8,0,0,.286,.342,.400,.742,0.55
Tyler Nevin,663527,2021,BAL,AL,6,14,3,4,9,2,0,1,3,4,0,5,0,0,.286,.444,.643,1.087,0.25
Tyler Nevin,663527,2022,BAL,AL,58,157,17,31,41,4,0,2,16,20,0,46,0,0,.197,.299,.261,.560,0.84
Tyler Nevin,663527,2023,DET,AL,41,95,11,19,30,3,1,2,10,12,0,25,0,1,.200,.306,.316,.622,0.86
Spencer Torkelson,679529,2022,DET,AL,110,360,38,73,115,16,1,8,28,37,0,99,0,1,.203,.285,.319,.604,0.81
Spencer Torkelson,679529,2023,DET,AL,159,606,88,141,270,34,1,31,94,67,1,171,3,0,.233,.313,.446,.759,0.69
Akil Baddoo,668731,2021,DET,AL,124,413,60,107,180,20,7,13,55,45,1,122,18,4,.259,.330,.436,.766,0.80
Akil Baddoo,668731,2022,DET,AL,73,201,30,41,54,3,2,2,9,24,0,64,9,6,.204,.289,.269,.558,0.63
Akil Baddoo,668731,2023,DET,AL,112,312,40,68,116,13,1,11,34,42,2,89,14,3,.218,.310,.372,.682,1.03
Mark Canha,592192,2015,OAK,AL,124,441,61,112,188,22,3,16,70,33,0,96,7,2,.254,.315,.426,.741,0.86
Mark Canha,592192,2016,OAK,AL,16,41,4,5,14,0,0,3,6,0,0,20,0,1,.122,.140,.341,.481,0.80
Mark Canha,592192,2017,OAK,AL,57,173,16,36,66,13,1,5,14,7,0,56,2,0,.208,.262,.382,.644,0.58
Mark Canha,592192,2018,OAK,AL,122,365,60,91,164,22,0,17,52,34,3,88,1,2,.249,.328,.449,.777,0.77
Mark Canha,592192,2019,OAK,AL,126,410,80,112,212,16,3,26,58,67,1,107,3,2,.273,.396,.517,.913,0.89
Mark Canha,592192,2020,OAK,AL,59,191,32,47,78,12,2,5,33,37,1,54,4,0,.246,.387,.408,.795,0.53
Mark Canha,592192,2021,OAK,AL,141,519,93,120,201,22,4,17,61,77,0,128,12,2,.231,.358,.387,.745,0.95
Mark Canha,592192,2022,NYM,NL,140,462,71,123,186,24,0,13,61,48,1,97,3,1,.266,.367,.403,.770,1.00
Mark Canha,592192,2023,2 teams,-,139,435,51,114,174,25,1,11,62,49,1,79,11,1,.262,.355,.400,.755,0.88
Mark Canha,592192,2023,NYM,NL,89,257,28,63,98,15,1,6,29,32,0,52,7,0,.245,.343,.381,.724,0.99
Mark Canha,592192,2023,MIL,NL,50,178,23,51,76,10,0,5,33,17,1,27,4,1,.287,.373,.427,.800,0.74
Kerry Carpenter,681481,2022,DET,AL,31,103,16,26,50,4,1,6,10,6,0,32,0,0,.252,.310,.485,.795,1.00
Kerry Carpenter,681481,2023,DET,AL,118,418,57,116,197,17,2,20,64,32,3,115,6,0,.278,.340,.471,.811,1.04
Riley Greene,682985,2022,DET,AL,93,376,46,95,136,18,4,5,42,36,0,120,1,4,.253,.321,.362,.683,1.88
Riley Greene,682985,2023,DET,AL,99,378,51,109,169,19,4,11,37,35,0,114,7,0,.288,.349,.447,.796,1.62
Nick Maton,665155,2021,PHI,NL,52,117,16,30,45,7,1,2,14,10,0,39,2,0,.256,.323,.385,.708,0.79
Nick Maton,665155,2022,PHI,NL,35,72,13,18,37,2,1,5,17,10,0,29,0,0,.250,.341,.514,.855,0.80
Nick Maton,665155,2023,DET,AL,93,249,29,43,76,9,0,8,32,38,1,73,1,2,.173,.288,.305,.593,0.74
Zach Mckinstry,656716,2020,LAD,NL,4,7,1,2,3,1,0,0,0,0,0,3,0,0,.286,.286,.429,.715,2.00
Zach Mckinstry,656716,2021,LAD,NL,60,158,19,34,64,9,0,7,29,10,1,50,1,1,.215,.263,.405,.668,1.03
Zach Mckinstry,656716,2022,2 teams,-,57,166,21,33,60,6,3,5,14,16,0,52,7,0,.199,.273,.361,.634,1.02
Zach Mckinstry,656716,2022,LAD,NL,10,11,4,1,4,0,0,1,2,3,0,4,0,0,.091,.286,.364,.650,1.00
Zach Mckinstry,656716,2022,CHC,NL,47,155,17,32,56,6,3,4,12,13,0,48,7,0,.206,.272,.361,.633,1.03
Zach Mckinstry,656716,2023,DET,AL,148,464,60,107,163,21,4,9,35,44,0,113,16,6,.231,.302,.351,.653,0.65
Parker Meadows,678009,2023,DET,AL,37,125,19,29,46,4,2,3,13,17,1,37,8,1,.232,.331,.368,.699,0.67
Matt Vierling,663837,2021,PHI,NL,34,71,11,23,34,3,1,2,6,4,1,20,2,0,.324,.364,.479,.843,1.07
Matt Vierling,663837,2022,PHI,NL,117,325,41,80,114,12,2,6,32,23,0,70,7,4,.246,.297,.351,.648,0.85
Matt Vierling,663837,2023,DET,AL,134,479,63,125,186,21,5,10,44,44,1,112,6,6,.261,.329,.388,.717,1.10
William Contreras,661388,2020,ATL,NL,4,10,0,4,5,1,0,0,1,0,0,4,0,0,.400,.400,.500,.900,1.00
William Contreras,661388,2021,ATL,NL,52,163,19,35,65,4,1,8,23,19,1,54,0,0,.215,.303,.399,.702,1.34
William Contreras,661388,2022,ATL,NL,97,334,51,93,169,14,1,20,45,39,1,104,2,0,.278,.354,.506,.860,1.57
William Contreras,661388,2023,MIL,NL,141,540,86,156,247,38,1,17,78,63,2,126,6,1,.289,.367,.457,.824,1.66
Willy Adames,642715,2018,TB,AL,85,288,43,80,117,7,0,10,34,31,3,95,6,5,.278,.348,.406,.754,1.11
Willy Adames,642715,2019,TB,AL,152,531,69,135,222,25,1,20,52,46,1,153,4,2,.254,.317,.418,.735,1.23
Willy Adames,642715,2020,TB,AL,54,185,29,48,89,15,1,8,23,20,0,74,2,1,.259,.332,.481,.813,1.17
Willy Adames,642715,2021,2 teams,-,140,497,77,130,239,32,1,25,73,57,1,156,5,4,.262,.337,.481,.818,0.77
Willy Adames,642715,2021,TB,AL,41,132,16,26,49,6,1,5,15,10,0,51,1,2,.197,.254,.371,.625,0.57
Willy Adames,642715,2021,MIL,NL,99,365,61,104,190,26,0,20,58,47,1,105,4,2,.285,.366,.521,.887,0.85
Willy Adames,642715,2022,MIL,NL,139,563,83,134,258,31,0,31,98,49,3,166,8,3,.238,.298,.458,.756,0.65
Willy Adames,642715,2023,MIL,NL,149,553,73,120,225,29,2,24,80,71,1,165,5,3,.217,.310,.407,.717,0.71
Vinny Capra,681962,2022,TOR,AL,8,5,2,1,1,0,0,0,0,2,0,1,0,0,.200,.429,.200,.629,2.00
Vinny Capra,681962,2023,PIT,NL,9,18,3,3,4,1,0,0,1,2,0,5,0,0,.167,.250,.222,.472,1.75
Owen Miller,680911,2021,CLE,AL,60,191,17,39,59,8,0,4,18,9,0,54,2,0,.204,.243,.309,.552,1.61
Owen Miller,680911,2022,CLE,AL,130,424,53,103,149,26,1,6,51,32,1,93,2,0,.243,.301,.351,.652,0.94
Owen Miller,680911,2023,MIL,NL,90,291,29,76,108,17,0,5,27,17,1,61,13,2,.261,.303,.371,.674,0.86
Andruw Monasterio,655316,2023,MIL,NL,92,282,38,73,98,14,1,3,27,28,0,66,7,2,.259,.330,.348,.678,0.58
Brice Turang,668930,2023,MIL,NL,137,404,46,88,121,9,3,6,34,38,1,94,26,4,.218,.285,.300,.585,0.79
Jake Bauers,641343,2018,TB,AL,96,323,48,65,124,22,2,11,48,54,0,104,6,6,.201,.316,.384,.700,1.16
Jake Bauers,641343,2019,CLE,AL,117,372,46,84,138,16,1,12,43,45,0,115,3,3,.226,.312,.371,.683,0.80
Jake Bauers,641343,2021,2 teams,-,115,282,27,59,78,7,0,4,19,30,1,78,6,1,.209,.290,.277,.567,0.51
Jake Bauers,641343,2021,CLE,AL,43,100,7,19,28,3,0,2,6,12,1,27,0,1,.190,.277,.280,.557,0.74
Jake Bauers,641343,2021,SEA,AL,72,182,20,40,50,4,0,2,13,18,0,51,6,0,.220,.297,.275,.572,0.40
Jake Bauers,641343,2023,NYY,AL,84,242,28,49,100,15,0,12,30,27,0,95,3,2,.202,.279,.413,.692,0.91
Sal Frelick,686217,2023,MIL,NL,57,191,29,47,67,9,1,3,24,28,0,37,7,0,.246,.341,.351,.692,1.34
Garrett Mitchell,669003,2022,MIL,NL,28,61,9,19,28,3,0,2,9,6,0,28,8,0,.311,.373,.459,.832,0.88
Garrett Mitchell,669003,2023,MIL,NL,19,65,10,16,29,2,1,3,7,7,0,26,1,1,.246,.315,.446,.761,1.18
Blake Perkins,663368,2023,MIL,NL,67,143,28,31,50,7,0,4,20,23,0,46,5,2,.217,.325,.350,.675,0.89
Tyrone Taylor,621438,2019,MIL,NL,15,10,1,4,6,2,0,0,1,1,0,1,0,0,.400,.500,.600,1.100,5.00
Tyrone Taylor,621438,2020,MIL,NL,22,38,6,9,19,4,0,2,6,2,0,8,0,0,.237,.293,.500,.793,0.91
Tyrone Taylor,621438,2021,MIL,NL,93,243,33,60,111,9,3,12,43,20,1,59,6,1,.247,.321,.457,.778,0.84
Tyrone Taylor,621438,2022,MIL,NL,120,373,49,87,165,21,3,17,51,22,0,102,3,2,.233,.286,.442,.728,0.91
Tyrone Taylor,621438,2023,MIL,NL,81,231,36,54,103,17,1,10,35,8,0,55,9,0,.234,.267,.446,.713,0.81
Joey Wiemer,686894,2023,MIL,NL,132,367,48,75,133,19,0,13,42,36,0,116,11,4,.204,.283,.362,.645,1.00
Christian Yelich,592885,2013,MIA,NL,62,240,34,69,95,12,1,4,16,31,1,66,10,0,.288,.370,.396,.766,3.24
Christian Yelich,592885,2014,MIA,NL,144,582,94,165,234,30,6,9,54,70,3,137,21,7,.284,.362,.402,.764,2.43
Christian Yelich,592885,2015,MIA,NL,126,476,63,143,198,30,2,7,44,47,2,101,16,5,.300,.366,.416,.782,2.46
Christian Yelich,592885,2016,MIA,NL,155,578,78,172,279,38,3,21,98,72,4,138,9,4,.298,.376,.483,.859,2.37
Christian Yelich,592885,2017,MIA,NL,156,602,100,170,264,36,2,18,81,80,4,137,16,2,.282,.369,.439,.808,1.62
Christian Yelich,592885,2018,MIL,NL,147,574,118,187,343,34,7,36,110,68,2,135,22,4,.326,.402,.598,1.000,1.99
Christian Yelich,592885,2019,MIL,NL,130,489,100,161,328,29,3,44,97,80,16,118,30,2,.329,.429,.671,1.100,1.17
Christian Yelich,592885,2020,MIL,NL,58,200,39,41,86,7,1,12,22,46,2,76,4,2,.205,.356,.430,.786,1.77
Christian Yelich,592885,2021,MIL,NL,117,399,70,99,149,19,2,9,51,70,5,113,9,3,.248,.362,.373,.735,1.41
Christian Yelich,592885,2022,MIL,NL,154,575,99,145,220,25,4,14,57,88,5,162,19,3,.252,.355,.383,.738,1.98
Christian Yelich,592885,2023,MIL,NL,144,550,106,153,246,34,1,19,76,78,7,140,28,3,.278,.370,.447,.817,2.04
Jahmai Jones,663330,2020,LAA,AL,3,7,2,3,3,0,0,0,1,0,0,2,0,0,.429,.429,.429,.858,2.00
Jahmai Jones,663330,2021,BAL,AL,26,67,5,10,13,3,0,0,3,4,0,26,1,0,.149,.208,.194,.402,0.41
Jahmai Jones,663330,2023,MIL,NL,7,10,2,2,3,1,0,0,3,1,0,5,1,0,.200,.273,.300,.573,0.50
Freddy Fermin,666023,2022,KC,AL,3,7,1,0,0,0,0,0,0,0,0,3,0,1,.000,.000,.000,.000,1.00
Freddy Fermin,666023,2023,KC,AL,70,217,26,61,100,10,1,9,32,13,0,50,0,0,.281,.321,.461,.782,1.12
Salvador Perez,521692,2011,KC,AL,39,148,20,49,70,8,2,3,21,7,0,20,0,0,.331,.361,.473,.834,0.93
Salvador Perez,521692,2012,KC,AL,76,289,38,87,136,16,0,11,39,12,3,27,0,0,.301,.328,.471,.799,1.05
Salvador Perez,521692,2013,KC,AL,138,496,48,145,215,25,3,13,79,21,2,63,0,0,.292,.323,.433,.756,1.20
Salvador Perez,521692,2014,KC,AL,150,578,57,150,233,28,2,17,70,22,2,85,1,0,.260,.289,.403,.692,0.80
Salvador Perez,521692,2015,KC,AL,142,531,52,138,226,25,0,21,70,13,4,82,1,0,.260,.280,.426,.706,0.98
Salvador Perez,521692,2016,KC,AL,139,514,57,127,225,28,2,22,64,22,3,119,0,0,.247,.288,.438,.726,0.67
Salvador Perez,521692,2017,KC,AL,129,471,57,126,233,24,1,27,80,17,3,95,1,0,.268,.297,.495,.792,0.60
Salvador Perez,521692,2018,KC,AL,129,510,52,120,224,23,0,27,80,17,0,108,1,1,.235,.274,.439,.713,0.65
Salvador Perez,521692,2020,KC,AL,37,150,22,50,95,12,0,11,32,3,0,36,1,0,.333,.353,.633,.986,1.03
Salvador Perez,521692,2021,KC,AL,161,620,88,169,337,24,0,48,121,28,4,170,1,0,.273,.316,.544,.860,0.86
Salvador Perez,521692,2022,KC,AL,114,445,48,113,207,23,1,23,76,18,2,109,0,0,.254,.292,.465,.757,0.73
Salvador Perez,521692,2023,KC,AL,140,538,59,137,227,21,0,23,80,19,6,135,0,0,.255,.292,.422,.714,0.70
Maikel Garcia,672580,2022,KC,AL,9,22,1,7,8,1,0,0,2,1,0,5,0,0,.318,.348,.364,.712,1.00
Maikel Garcia,672580,2023,KC,AL,123,464,59,126,166,20,4,4,50,38,0,115,23,7,.272,.323,.358,.681,1.09
Nick Loftin,679845,2023,KC,AL,19,62,10,20,27,5,1,0,10,4,0,12,2,0,.323,.368,.435,.803,1.38
Michael Massey,686681,2022,KC,AL,52,173,16,42,65,9,1,4,17,9,0,46,3,0,.243,.307,.376,.683,0.89
Michael Massey,686681,2023,KC,AL,129,428,42,98,163,18,1,15,55,24,0,99,6,2,.229,.274,.381,.655,0.57
Vinnie Pasquantino,686469,2022,KC,AL,72,258,25,76,116,10,0,10,26,35,1,34,1,0,.295,.383,.450,.833,0.88
Vinnie Pasquantino,686469,2023,KC,AL,61,231,24,57,101,17,0,9,26,25,2,31,0,0,.247,.324,.437,.761,0.73
Nick Pratto,668472,2022,KC,AL,49,158,18,29,61,9,1,7,20,19,0,66,0,0,.184,.271,.386,.657,0.81
Nick Pratto,668472,2023,KC,AL,95,306,33,71,108,16,0,7,35,29,0,138,1,1,.232,.307,.353,.660,0.94
Samad Taylor,669392,2023,KC,AL,31,60,11,12,16,2,1,0,4,7,0,22,8,0,.200,.279,.267,.546,1.15
Bobby Witt,jr,2022,KC,AL,150,591,82,150,253,31,6,20,80,30,2,135,30,7,.254,.294,.428,.722,0.58
Bobby Witt,jr,2023,KC,AL,158,641,97,177,317,28,11,30,96,40,1,121,49,15,.276,.319,.495,.814,0.68
Dairon Blanco,680118,2022,KC,AL,5,7,1,2,2,0,0,0,2,0,0,4,1,0,.286,.286,.286,.572,1.00
Dairon Blanco,680118,2023,KC,AL,69,124,19,32,56,7,4,3,18,10,0,33,24,5,.258,.324,.452,.776,1.35
Kyle Isbel,664728,2021,KC,AL,28,76,16,21,33,5,2,1,7,7,0,23,2,0,.276,.337,.434,.771,0.45
Kyle Isbel,664728,2022,KC,AL,106,256,32,54,87,10,4,5,28,16,0,75,9,6,.211,.264,.340,.604,0.83
Kyle Isbel,664728,2023,KC,AL,91,292,45,70,111,22,2,5,34,17,0,59,7,1,.240,.282,.380,.662,0.75
Mj Melendez,669004,2022,KC,AL,129,460,57,100,181,21,3,18,62,66,1,131,2,3,.217,.313,.393,.706,0.82
Mj Melendez,669004,2023,KC,AL,148,533,65,125,212,29,5,16,56,62,2,170,6,4,.235,.316,.398,.714,0.56
Edward Olivares,658668,2020,2 teams,-,31,96,9,23,36,2,1,3,10,4,0,25,0,2,.240,.267,.375,.642,1.33
Edward Olivares,658668,2020,SD,NL,13,34,4,6,10,1,0,1,3,2,0,14,0,1,.176,.222,.294,.516,1.33
Edward Olivares,658668,2020,KC,AL,18,62,5,17,26,1,1,2,7,2,0,11,0,1,.274,.292,.419,.711,1.33
Edward Olivares,658668,2021,KC,AL,39,101,14,24,41,2,0,5,12,5,0,19,2,2,.238,.291,.406,.697,1.07
Edward Olivares,658668,2022,KC,AL,53,161,24,46,66,8,0,4,15,10,0,36,2,3,.286,.333,.410,.743,1.16
Edward Olivares,658668,2023,KC,AL,107,354,47,93,160,23,4,12,36,22,1,64,11,5,.263,.317,.452,.769,0.97
Nelson Velazquez,676369,2022,CHC,NL,77,185,20,38,69,7,3,6,26,19,0,65,5,2,.205,.286,.373,.659,0.91
Nelson Velazquez,676369,2023,2 teams,-,53,162,35,38,95,6,0,17,34,14,0,51,0,0,.235,.302,.586,.888,1.00
Nelson Velazquez,676369,2023,CHC,NL,13,29,8,7,18,2,0,3,6,3,0,8,0,0,.241,.313,.621,.934,2.50
Nelson Velazquez,676369,2023,KC,AL,40,133,27,31,77,4,0,14,28,11,0,43,0,0,.233,.299,.579,.878,0.82
Drew Waters,671221,2022,KC,AL,32,96,14,23,46,6,1,5,18,12,0,40,0,0,.240,.324,.479,.803,1.54
Drew Waters,671221,2023,KC,AL,98,302,40,69,114,11,5,8,32,27,0,107,16,5,.228,.300,.377,.677,0.74
Jason Delay,641511,2022,PIT,NL,57,155,17,33,42,6,0,1,11,9,0,50,0,2,.213,.265,.271,.536,0.87
Jason Delay,641511,2023,PIT,NL,70,167,20,42,58,11,1,1,18,14,0,44,0,0,.251,.319,.347,.666,1.27
Endy Rodriguez,682848,2023,PIT,NL,57,186,27,41,61,7,2,3,13,17,0,49,0,0,.220,.284,.328,.612,0.70
Ji Hwan,bae,2022,PIT,NL,10,33,5,11,14,3,0,0,6,2,0,6,3,0,.333,.405,.424,.829,1.67
Ji Hwan,bae,2023,PIT,NL,111,334,54,77,104,17,2,2,32,30,0,92,24,9,.231,.296,.311,.607,2.04
Oneil Cruz,665833,2021,PIT,NL,2,9,2,3,6,0,0,1,3,0,0,4,0,0,.333,.333,.667,1.000,2.00
Oneil Cruz,665833,2022,PIT,NL,87,331,45,77,149,13,4,17,54,28,1,126,10,4,.233,.294,.450,.744,1.39
Oneil Cruz,665833,2023,PIT,NL,9,32,7,8,12,1,0,1,4,7,0,8,3,0,.250,.375,.375,.750,0.89
Nick Gonzales,693304,2023,PIT,NL,35,115,12,24,40,8,1,2,13,6,0,36,0,1,.209,.268,.348,.616,2.05
Ke Bryan,hayes,2020,PIT,NL,24,85,17,32,58,7,2,5,11,9,2,20,1,0,.376,.442,.682,1.124,1.54
Ke Bryan,hayes,2021,PIT,NL,96,362,49,93,135,20,2,6,38,31,0,87,9,1,.257,.316,.373,.689,1.67
Ke Bryan,hayes,2022,PIT,NL,136,505,55,123,174,24,3,7,41,48,0,122,20,5,.244,.314,.345,.659,1.17
Ke Bryan,hayes,2023,PIT,NL,124,494,65,134,224,31,7,15,61,28,1,104,10,6,.271,.309,.453,.762,0.80
Liover Peguero,678894,2022,PIT,NL,1,3,0,1,1,0,0,0,0,1,0,2,0,0,.333,.500,.333,.833,-.--
Liover Peguero,678894,2023,PIT,NL,59,198,21,47,74,4,1,7,26,11,0,67,6,2,.237,.280,.374,.654,1.42
Jared Triolo,669707,2023,PIT,NL,54,181,30,54,72,9,0,3,21,24,0,63,6,1,.298,.388,.398,.786,1.03
Alika Williams,675961,2023,PIT,NL,46,101,7,20,25,5,0,0,6,9,0,35,0,0,.198,.270,.248,.518,1.24
Henry Davis,680779,2023,PIT,NL,62,225,27,48,79,10,0,7,24,25,2,69,3,5,.213,.302,.351,.653,0.85
Connor Joe,656582,2019,SF,NL,8,15,1,1,1,0,0,0,0,1,0,5,0,0,.067,.125,.067,.192,3.50
Connor Joe,656582,2021,COL,NL,63,179,23,51,84,9,0,8,35,26,0,41,0,0,.285,.379,.469,.848,0.61
Connor Joe,656582,2022,COL,NL,111,404,56,96,145,20,4,7,28,55,0,97,6,2,.238,.338,.359,.697,1.12
Connor Joe,656582,2023,PIT,NL,133,413,63,102,174,31,4,11,42,50,0,110,3,5,.247,.339,.421,.760,0.64
Joshua Palacios,641943,2021,TOR,AL,13,35,7,7,7,0,0,0,4,3,0,11,0,0,.200,.293,.200,.493,1.71
Joshua Palacios,641943,2022,WSH,NL,29,47,8,10,12,2,0,0,2,1,0,15,1,0,.213,.245,.255,.500,1.75
Joshua Palacios,641943,2023,PIT,NL,91,247,26,59,102,9,2,10,40,12,0,56,5,0,.239,.279,.413,.692,1.29
Bryan Reynolds,668804,2019,PIT,NL,134,491,83,154,247,37,4,16,68,46,0,121,3,2,.314,.377,.503,.880,1.35
Bryan Reynolds,668804,2020,PIT,NL,55,185,24,35,66,6,2,7,19,21,0,57,1,1,.189,.275,.357,.632,1.11
